Loyalty#,Customer Lifetime Value,Income,TotalPointsAccumulated,TotalPointsRedeemed
222278,6047.03,20396.0,28411.48,19619.2
222280,6466.3,0.0,9712.0,2647.0
222425,7221.15,33811.0,0.0,0.0
222453,5438.7,52721.0,35474.36,9395.5
222490,20314.44,42218.0,34785.37,22268.0
222644,10861.52,65727.0,0.0,0.0
222702,6556.1,0.0,10008.83,0.0
222743,22647.22,27504.0,36195.69,7951.5
222748,2674.23,33451.0,41292.17,5367.5
222874,8509.85,26057.0,55686.84,32360.1
222929,2444.9,48473.0,46141.43,8546.2
222960,5207.99,81839.0,39994.43,0.0
223018,5757.44,88997.0,1613.0,0.0
223081,9915.9,30604.0,0.0,0.0
223238,3517.39,51814.0,0.0,0.0
223313,9015.92,0.0,18183.0,0.0
223354,5405.52,67241.0,37459.59,8660.2
223380,7700.62,0.0,560.0,0.0
223534,13094.2,37541.0,44046.52,3307.0
223587,4013.96,93284.0,27897.83,8618.4
223632,7891.58,28422.0,44500.88,11528.0
223638,7724.84,32051.0,0.0,0.0
223643,5553.36,0.0,7006.0,8763.0
223684,4362.93,58842.0,2563.0,0.0
223946,4942.87,82093.0,28929.21,3435.0
223958,3435.25,64348.0,33815.56,0.0
224000,2938.08,40987.0,42919.88,15623.7
224130,2592.93,57563.0,47195.04,6102.0
224132,4171.19,37478.0,0.0,0.0
224178,32777.3,0.0,0.0,0.0
224298,2398.35,14321.0,32315.22,12243.9
224384,4528.74,90034.0,49907.27,19697.1
224402,4878.95,43358.0,29256.47,0.0
224530,3208.92,40135.0,0.0,0.0
224607,7724.84,32051.0,1307.0,0.0
224661,7444.94,0.0,47372.65,4356.0
224664,3113.34,85586.0,34917.1,10653.5
224666,5061.18,59216.0,10044.98,0.0
224676,5682.52,36938.0,0.0,0.0
224691,7343.35,0.0,20275.53,0.0
224740,3459.04,97162.0,47350.49,40898.4
224842,8923.11,0.0,8927.0,0.0
224854,2619.34,78618.0,30820.15,2413.0
224924,3615.89,0.0,48643.93,0.0
224952,4200.82,20263.0,35481.27,5604.0
225067,2298.38,0.0,42041.2,11500.7
225077,4636.55,26802.0,36886.11,7839.0
225087,8029.39,96869.0,44771.53,0.0
225088,4170.34,90310.0,41803.01,0.0
225205,10963.96,55687.0,4037.0,6786.0
225262,6991.25,19019.0,47747.64,0.0
225279,2690.78,48329.0,35770.11,2860.0
225318,2739.06,0.0,29871.09,3909.0
225327,25807.06,71210.0,33934.95,0.0
225363,15363.85,15897.0,35914.9,13072.1
225482,5577.54,97868.0,43604.21,3906.0
225486,23435.73,42862.0,48791.87,7967.0
225529,8161.17,12266.0,0.0,0.0
225576,11378.89,34854.0,33214.99,0.0
225656,5018.73,0.0,2793.0,0.0
225743,5165.81,43461.0,0.0,0.0
225746,41143.09,63624.0,39268.52,5555.6
225748,5907.15,0.0,0.0,0.0
225891,7582.11,64801.0,38595.96,24621.6
225920,10425.99,68563.0,38306.23,8574.7
225930,2848.56,0.0,30854.67,10239.3
225972,2443.67,92834.0,26247.36,6476.0
226176,5121.56,0.0,0.0,0.0
226191,5811.92,83318.0,30689.5,19980.4
226194,26576.32,87002.0,39234.25,8607.0
226360,13350.12,28919.0,36794.84,14138.5
226387,4482.02,62977.0,15684.74,0.0
226422,4626.8,79487.0,43763.67,9262.5
226511,4653.09,0.0,30717.58,16049.7
226643,2877.81,38870.0,26144.72,3430.0
226710,13333.39,75634.0,49720.96,15334.2
226842,4080.82,57283.0,39065.66,22744.9
226847,5525.84,73435.0,0.0,0.0
226866,8223.16,95102.0,21505.7,7024.3
226924,6269.59,61040.0,8345.0,0.0
227008,4665.25,0.0,43897.05,27346.7
227015,4341.36,23352.0,44183.36,6781.1
227234,5924.67,78387.0,30839.22,18686.5
227239,12208.12,21331.0,30587.26,11743.0
227274,6622.05,80979.0,2531.0,0.0
227293,10899.3,58518.0,50398.69,16781.7
227303,13530.03,75037.0,8780.0,9402.0
227398,16464.37,27760.0,4382.0,0.0
227429,2436.01,87462.0,44975.28,9264.9
227433,8329.04,0.0,0.0,0.0
227547,11177.75,20742.0,50372.36,39341.1
227796,10014.03,74489.0,47325.28,24948.1
227804,2721.59,97719.0,27475.64,25755.7
227808,7109.3,69700.0,9521.0,4821.0
227906,5500.01,86073.0,24245.26,11388.6
228030,58753.88,24964.0,6685.0,0.0
228151,5504.14,0.0,27069.04,13871.2
228273,8668.61,21474.0,44674.23,33548.0
228469,5261.1,43318.0,0.0,0.0
228557,15025.19,35158.0,11070.0,0.0
228580,4305.79,31071.0,40424.58,31338.6
228673,7341.74,88049.0,43117.53,4940.0
228748,2050.62,0.0,33185.67,0.0
228772,2584.53,72731.0,16338.45,0.0
228820,7159.81,67206.0,15915.95,0.0
228896,17441.64,80969.0,27142.78,4463.0
228984,4530.53,34640.0,41105.11,19656.2
228995,12767.23,0.0,29162.04,20632.4
229075,3065.37,22985.0,0.0,0.0
229094,5887.18,62773.0,35131.82,6279.0
229166,7366.09,30250.0,41685.83,40889.4
229204,4652.89,0.0,5534.0,5753.0
229210,6775.92,27354.0,31351.4,24211.7
229265,13107.93,49088.0,21780.76,9577.5
229308,6376.75,27835.0,0.0,0.0
229391,2520.3,56228.0,170.0,0.0
229436,7452.94,0.0,23445.83,5341.0
229530,14886.71,91193.0,38544.4,12850.6
229612,3087.43,67591.0,43862.07,26185.2
229621,5554.83,52984.0,37027.87,6724.1
229636,6019.93,68658.0,0.0,0.0
229677,17816.68,60192.0,40869.55,15860.7
229692,4574.0,0.0,9786.0,0.0
229842,7453.0,12195.0,58725.66,15541.1
229861,2386.2,70911.0,0.0,0.0
230027,6332.94,50843.0,41164.07,35359.0
230070,10083.49,11828.0,10210.17,0.0
230101,8146.27,92777.0,40073.81,3653.0
230124,13916.93,52423.0,2554.0,0.0
230240,5534.57,16101.0,38995.13,16494.7
230311,4781.82,30361.0,38207.42,10162.0
230337,5885.34,0.0,8441.0,3614.0
230429,5581.76,62739.0,55157.77,4390.9
230560,8231.22,0.0,7585.0,0.0
230687,7643.07,0.0,8411.2,9695.0
230693,14914.53,45963.0,39792.23,28978.1
230763,5507.16,74960.0,43936.14,19954.7
230840,5293.37,38521.0,36443.02,9087.7
230908,3964.15,23474.0,54243.84,13301.9
230942,14203.04,55593.0,42962.57,11068.4
231013,2886.45,10312.0,34252.86,11423.2
231047,5528.21,36088.0,40824.64,0.0
231080,36860.73,66216.0,7558.83,5812.1
231084,2857.11,91811.0,39193.9,6695.6
231090,6310.4,79880.0,48471.15,21717.6
231273,5103.36,39452.0,43044.13,17411.8
231319,8879.79,52583.0,0.0,0.0
231462,23895.68,0.0,37869.0,8748.0
231508,2967.67,35205.0,38887.5,6475.0
231530,5689.64,83640.0,37813.86,6712.7
231592,10760.18,74835.0,37933.75,3106.0
231614,2464.24,72834.0,45115.01,9804.4
231641,6408.79,49988.0,49360.76,10250.5
231755,9048.98,0.0,41474.57,19339.7
231843,4896.27,0.0,43960.71,18178.1
231992,19896.42,60420.0,11123.0,0.0
232022,8044.87,71391.0,27963.42,11358.3
232137,9246.22,40032.0,43941.28,8487.3
232203,3470.18,94885.0,28116.1,0.0
232290,5318.9,25134.0,41914.18,0.0
232317,13156.75,72517.0,0.0,0.0
232395,10759.4,0.0,39603.94,2209.0
232426,5208.35,0.0,0.0,0.0
232450,8312.68,21442.0,38488.24,24922.3
232533,36695.91,0.0,2788.0,0.0
232555,2919.71,41456.0,33044.79,13921.4
232579,10595.81,0.0,9350.0,0.0
232609,4022.96,0.0,34217.29,9987.0
232685,14091.19,99823.0,44671.75,0.0
232703,3449.49,25236.0,56505.91,0.0
232755,4787.81,45225.0,27160.02,0.0
232871,18929.33,72196.0,52006.72,2666.0
232884,17250.75,22276.0,4510.0,0.0
232907,6553.94,0.0,6393.49,11230.9
232924,11790.5,25251.0,28230.06,18388.8
233017,3982.18,38500.0,26930.77,10180.2
233051,5096.67,22886.0,0.0,0.0
233084,5498.94,22520.0,52772.45,33177.6
233437,9918.7,37586.0,12668.71,0.0
233646,4815.02,0.0,31864.61,0.0
233738,6582.45,0.0,40863.87,22484.7
233768,5548.03,67798.0,31774.93,8506.3
233774,10153.89,0.0,5639.0,9278.0
233819,3871.78,0.0,28427.08,16733.3
233831,10881.77,73268.0,0.0,0.0
233877,10552.88,77627.0,0.0,0.0
233958,8714.92,0.0,36951.2,5586.0
233969,11014.16,67575.0,27604.61,34331.2
233991,5418.46,43054.0,37618.47,13208.8
234047,4786.01,23402.0,34859.57,3015.0
234256,7764.27,58419.0,37168.52,6583.5
234435,11895.18,88218.0,54213.5,0.0
234454,2692.06,92593.0,4305.0,0.0
234515,9875.09,29598.0,30823.13,4930.5
234562,8332.73,0.0,29215.98,4315.0
234588,4636.55,26802.0,43750.95,15359.1
234630,2845.52,86631.0,37256.83,10030.9
234807,21569.34,23909.0,37280.36,20407.8
234836,7462.93,70263.0,33760.0,12059.3
234866,4558.59,0.0,43578.75,24888.0
234878,2644.98,90443.0,45719.23,9788.8
234895,2698.05,40154.0,23655.01,0.0
234922,8819.02,99845.0,16717.63,0.0
234973,5800.77,0.0,35153.51,7864.0
235030,8900.42,83761.0,0.0,0.0
235063,5509.38,34236.0,23860.08,4033.0
235092,8879.79,52583.0,43028.42,9349.9
235102,8709.85,41546.0,36379.82,7014.8
235220,3288.83,17860.0,0.0,0.0
235229,9075.77,37722.0,15640.0,5548.0
235391,5246.28,28909.0,54387.74,9344.3
235398,3102.79,21235.0,33897.57,0.0
235428,3939.01,60021.0,40739.79,13527.6
235454,8873.53,53503.0,11952.89,4064.1
235459,5598.27,14174.0,39211.11,22468.9
235506,7840.17,58414.0,17371.6,5359.0
235585,9415.9,0.0,6699.0,0.0
235629,5140.39,26952.0,3599.0,0.0
235683,38055.21,0.0,19391.97,4018.0
235709,6941.9,0.0,21468.63,12204.1
235716,5838.13,55419.0,28658.36,9203.6
235857,9470.27,36121.0,44593.27,6796.0
235872,4046.94,13330.0,27586.01,19207.1
235882,2661.03,35503.0,27496.05,5373.0
235885,2727.08,29286.0,25853.04,8613.5
235930,3360.44,74918.0,33594.54,8109.0
236001,13265.96,34482.0,48980.91,27970.3
236003,2719.85,41005.0,37562.05,9072.8
236026,16301.97,19614.0,54678.64,0.0
236037,5169.5,12430.0,0.0,0.0
236093,12883.81,34148.0,25138.49,13890.8
236129,2563.39,10860.0,41005.96,4377.0
236165,5971.31,52018.0,28048.1,13585.4
236300,4384.35,32272.0,0.0,0.0
236395,7326.54,62338.0,45138.36,0.0
236593,5016.64,0.0,33254.2,15521.8
236701,9114.28,85942.0,5914.0,0.0
236710,2937.42,83195.0,49166.91,9847.4
236767,2471.53,95697.0,33875.97,3138.0
236794,6625.47,0.0,0.0,0.0
236874,6314.58,54408.0,43709.35,15770.0
237018,3549.02,36168.0,40513.94,3776.0
237094,5024.03,91603.0,72458.17,4520.0
237105,4624.56,28264.0,25903.19,0.0
237106,8738.3,91890.0,33009.84,10241.0
237107,24826.89,67572.0,0.0,0.0
237274,10759.4,0.0,39250.18,12084.8
237293,6109.14,0.0,43632.02,14400.1
237303,8660.84,79674.0,49386.71,12426.9
237312,14158.61,83235.0,10684.0,4312.0
237319,8270.63,44656.0,6798.0,0.0
237402,19957.79,0.0,48638.09,16936.1
237434,16985.5,22497.0,47271.35,9871.0
237492,2674.73,56342.0,26641.18,13738.9
237586,13862.1,96950.0,34944.05,12906.7
237651,4386.28,10621.0,38586.18,14035.5
237729,2163.87,0.0,38836.31,21028.4
237751,3031.4,0.0,7676.0,0.0
237770,5555.83,74015.0,53485.65,14121.9
237858,2574.02,34990.0,13586.0,0.0
237888,12741.85,73054.0,29215.21,11185.3
237984,4896.26,0.0,34848.68,13744.6
238063,6159.01,97658.0,0.0,0.0
238070,10996.71,0.0,0.0,0.0
238119,3906.67,60230.0,41036.05,5061.0
238156,2502.64,0.0,33581.35,15821.1
238193,12383.53,40602.0,40700.49,12249.1
238233,4307.42,73345.0,37612.33,0.0
238342,2179.43,0.0,10971.0,0.0
238367,24084.54,65196.0,15193.82,9878.0
238434,8292.63,79632.0,37318.18,17939.8
238442,11718.42,73903.0,47770.55,26562.3
238556,3939.01,60021.0,43260.01,6881.8
238607,5838.9,81082.0,41231.52,19159.0
238640,3693.44,85871.0,24393.71,0.0
238647,4737.84,63977.0,26626.87,3830.0
238649,7153.21,32238.0,39259.99,0.0
238752,5612.38,0.0,39580.26,10719.8
238753,4904.89,12902.0,40313.78,14780.1
238796,5272.19,96668.0,29182.02,5760.8
238814,2449.58,0.0,40001.71,7665.0
238939,5059.33,67371.0,18792.53,0.0
239027,4929.55,25632.0,38538.79,38478.9
239182,2628.47,99961.0,34809.83,10524.8
239184,6877.82,0.0,59399.72,0.0
239221,4407.97,66152.0,0.0,0.0
239276,7446.81,98235.0,43670.19,11577.1
239457,5907.91,87796.0,41102.78,3987.0
239476,27789.69,33806.0,43037.8,15988.3
239490,3645.46,19121.0,40442.83,0.0
239525,8920.46,40867.0,6949.0,0.0
239605,18089.8,68568.0,36599.4,22372.5
239606,8459.05,92717.0,23651.66,6625.3
239749,8007.4,0.0,7329.0,0.0
239892,5515.41,0.0,41572.8,25377.1
239955,6366.23,44368.0,44152.26,8219.4
239956,3049.84,0.0,44607.3,13016.6
239970,5146.81,22594.0,58470.03,2793.0
240044,2743.55,95782.0,47845.95,23828.4
240132,2491.32,36631.0,47090.03,17121.1
240135,5246.28,28909.0,8352.0,4652.0
240141,7680.75,66795.0,15975.7,6473.3
240143,4944.24,40463.0,15356.0,0.0
240209,20534.39,0.0,47119.8,0.0
240299,5564.96,46507.0,0.0,0.0
240330,5152.82,0.0,24269.48,8324.0
240362,4276.36,36692.0,38723.08,12331.0
240365,5380.31,93818.0,5896.6900000000005,0.0
240442,3293.25,0.0,51959.69,3235.0
240476,4879.44,58580.0,43888.02,7757.7
240500,4049.81,42512.0,3837.0,0.0
240760,13115.41,20705.0,36935.97,0.0
240761,9438.92,86946.0,21606.45,7607.6
240774,2456.82,0.0,1786.0,0.0
240829,2263.28,0.0,41273.84,0.0
240861,2824.68,82875.0,0.0,0.0
240886,7948.57,63892.0,36360.99,19796.5
240942,6968.34,0.0,38190.9,0.0
240963,2899.32,33738.0,43505.88,17995.0
241038,5244.55,27444.0,43372.59,30657.8
241069,5337.35,0.0,0.0,0.0
241144,4386.28,10621.0,70154.88,8031.0
241165,13297.64,88430.0,0.0,0.0
241167,4762.59,57135.0,40505.84,4636.0
241374,2632.55,95854.0,30975.97,18571.2
241391,6409.63,0.0,35071.51,6085.7
241421,2445.84,22732.0,27619.5,0.0
241436,5757.44,88997.0,33574.12,6912.2
241455,6747.52,26721.0,3174.0,0.0
241468,11834.73,0.0,11050.0,4818.0
241495,8287.68,81367.0,19400.64,5831.1
241600,5815.05,0.0,52905.92,16892.7
241641,8717.05,83846.0,37034.18,13252.5
241675,8861.48,58480.0,31224.56,3695.0
241677,20171.96,24804.0,40015.03,0.0
241714,2345.26,51397.0,40126.26,10704.6
241849,8197.71,56788.0,24875.35,7892.0
241854,17019.19,98623.0,26706.2,0.0
241967,6288.16,0.0,38729.12,5021.7
241990,3536.65,31727.0,0.0,0.0
242028,2444.9,48473.0,25330.22,18405.2
242203,2227.07,27972.0,0.0,0.0
242288,2639.98,69819.0,25305.24,0.0
242304,12682.25,75203.0,40097.69,0.0
242348,5259.71,28447.0,38068.07,5354.2
242377,4221.31,0.0,0.0,0.0
242387,8438.46,25539.0,12509.0,6899.0
242637,9594.78,31421.0,0.0,0.0
242719,7227.12,40153.0,0.0,0.0
242779,2489.17,47888.0,44441.8,18977.0
242789,3962.83,0.0,34631.59,9319.0
242812,7083.64,97024.0,42482.05,21924.6
242839,7173.91,75217.0,0.0,0.0
242917,10827.87,62053.0,44880.55,3744.0
242980,8539.83,55478.0,0.0,0.0
243001,4254.62,11904.0,0.0,0.0
243005,14428.87,0.0,30605.52,15129.3
243018,2822.73,0.0,33639.46,0.0
243061,3829.09,74775.0,34683.7,8464.5
243153,5020.47,67890.0,0.0,0.0
243191,2538.63,18608.0,43662.66,6347.9
243272,36632.53,70908.0,0.0,0.0
243273,30475.78,97298.0,0.0,0.0
243294,5827.48,45794.0,15881.0,0.0
243444,11537.51,0.0,42974.93,8421.0
243455,9597.47,38736.0,37494.31,13038.7
243557,3726.73,0.0,28977.1,0.0
243642,2331.33,27398.0,49427.91,19129.5
243696,13158.37,72845.0,49829.91,8065.5
243713,3883.4,0.0,38883.94,0.0
243726,5979.72,57693.0,0.0,0.0
243734,8635.4,13129.0,24679.05,3611.0
243741,7425.85,84302.0,63032.19,20923.7
243751,8495.16,23791.0,31809.79,7212.4
243965,2393.12,22981.0,6344.0,2955.0
244032,4798.24,77846.0,35015.91,11618.0
244039,11315.2,11885.0,44034.27,24431.8
244099,4863.54,0.0,44829.02,12950.6
244132,7927.18,32555.0,48372.84,23750.0
244245,10377.37,0.0,49915.91,16829.5
244271,15984.53,0.0,31367.56,4390.0
244296,2523.96,16244.0,34529.49,10983.9
244308,8193.56,54950.0,39647.81,4807.0
244367,15550.19,17449.0,49475.9,27387.6
244387,4165.4,0.0,40142.85,3209.0
244398,17602.51,0.0,52306.1,23116.3
244414,8718.06,89096.0,43779.79,7038.0
244419,8470.04,0.0,39978.34,19970.9
244475,8711.3,92606.0,42520.31,7335.9
244527,17788.06,73339.0,0.0,0.0
244538,6240.66,0.0,41015.6,12815.3
244595,12298.69,17101.0,2845.0,0.0
244611,6529.91,44379.0,50056.73,13363.7
244652,8558.04,13908.0,45094.06,4273.1
244676,5512.34,45971.0,18295.75,8707.9
244721,7308.43,31115.0,6115.0,9181.0
244734,8114.41,30595.0,226.0,0.0
244762,7412.96,0.0,46389.54,17098.0
244844,6062.44,0.0,4038.0,5098.0
244865,5100.74,41186.0,24812.21,9960.0
244925,5334.18,72960.0,32868.84,0.0
245066,7781.0,0.0,15346.0,0.0
245227,6751.78,42433.0,11674.0,0.0
245289,2858.29,81893.0,42025.56,28663.4
245307,5006.61,0.0,2759.0,3077.0
245356,6113.87,0.0,42947.58,23960.9
245419,3288.66,0.0,43364.84,10974.4
245440,6679.14,0.0,6518.4400000000005,0.0
245465,4319.15,11811.0,37676.26,20268.6
245575,4376.36,63774.0,17522.68,14268.4
245604,4379.77,47747.0,40638.86,25989.3
245671,3358.66,77309.0,0.0,0.0
245800,8901.68,0.0,45093.86,13672.5
245929,7180.28,0.0,25736.19,0.0
246059,8834.32,34133.0,22372.2,4446.0
246117,5392.44,75438.0,4005.0,0.0
246187,18534.61,16154.0,42300.19,23474.5
246273,24138.06,53691.0,52983.08,4381.0
246323,8164.31,11193.0,46025.18,7482.0
246399,8879.79,52583.0,0.0,0.0
246405,2491.26,25965.0,43735.06,13942.0
246421,8161.58,73466.0,39616.14,14456.9
246517,3683.1,0.0,35187.88,5294.0
246571,2496.77,0.0,32523.87,9531.9
246581,5737.5,68946.0,0.0,0.0
246591,2582.41,76731.0,28219.54,0.0
246690,7343.35,0.0,28214.04,13927.0
246722,7285.03,44788.0,19252.46,4138.0
246734,2336.18,0.0,46432.06,10930.7
246736,11944.4,33760.0,51281.75,15663.9
246737,4531.68,0.0,46049.38,3487.0
246775,5227.23,11896.0,18849.35,0.0
246800,3238.0,60244.0,31636.07,0.0
246911,5674.38,0.0,5346.0,0.0
246935,15769.11,29977.0,51074.23,27132.0
247050,8750.64,59047.0,27991.29,24606.9
247103,3527.85,59496.0,0.0,0.0
247180,9934.87,56379.0,47994.78,0.0
247220,2454.58,23158.0,45178.71,22799.0
247247,3508.93,0.0,26940.08,0.0
247391,12734.21,25023.0,4780.0,0.0
247433,38230.21,80321.0,29303.91,0.0
247471,4974.8,75644.0,43410.99,13206.3
247514,3319.62,69152.0,27832.75,3588.0
247551,27443.47,82320.0,48844.6,15029.3
247607,3569.86,0.0,36826.85,11097.9
247645,16953.08,76797.0,28504.65,0.0
247680,2227.07,27972.0,19938.73,14816.2
247692,8646.5,64125.0,7489.0,0.0
247714,10357.51,68309.0,38805.96,7841.3
247721,5096.67,22886.0,27677.31,7790.0
247833,2966.94,0.0,2425.0,5025.0
248011,4068.09,0.0,36920.87,5658.0
248138,8617.55,48091.0,35513.79,19763.4
248196,11009.13,51643.0,6763.54,5097.7
248265,22425.26,22537.0,26296.68,2891.0
248356,20315.0,63209.0,64745.75,11389.3
248433,3123.08,0.0,43535.42,4381.4
248445,29874.74,52651.0,4109.0,0.0
248461,8689.82,0.0,46356.33,0.0
248487,3241.31,66889.0,39842.05,8698.0
248497,41143.09,63624.0,0.0,0.0
248593,5041.3,36234.0,45504.87,4121.0
248620,8296.18,0.0,37898.72,14190.4
248664,4954.29,45329.0,0.0,0.0
248752,2382.67,0.0,4241.0,0.0
248885,9490.41,0.0,46100.97,8268.1
248886,4013.95,56586.0,0.0,0.0
248950,3179.47,65742.0,5260.0,0.0
248952,7263.6,86732.0,39639.38,8826.2
249019,7573.34,87615.0,57894.88,15973.3
249224,4974.8,75644.0,42315.08,8072.0
249270,7486.07,97899.0,11075.0,0.0
249352,6013.74,25646.0,37050.27,16490.7
249381,5578.52,27756.0,49082.63,26720.0
249408,3792.83,0.0,8655.0,3551.0
249466,4741.81,0.0,30309.33,34187.0
249555,4876.47,0.0,46673.41,0.0
249559,3933.81,25927.0,47464.01,15512.0
249639,7484.38,51692.0,2552.0,0.0
249693,11638.9,25370.0,41843.18,4698.0
249723,7887.82,32150.0,38588.07,11314.7
249795,5936.34,42889.0,19846.0,6271.0
249811,2829.86,25317.0,17692.1,4406.0
249813,26570.34,0.0,47183.32,31053.6
249833,5297.92,66203.0,10719.0,4922.0
249841,8268.27,95419.0,34595.21,6446.0
249982,9802.55,84429.0,58832.89,21029.2
250089,5405.52,67241.0,0.0,0.0
250194,12522.54,44341.0,0.0,0.0
250280,8521.74,37910.0,40543.13,17304.0
250311,2646.57,23170.0,54246.27,16473.2
250315,32069.88,24851.0,51526.05,16498.3
250363,2534.95,94003.0,7512.0,0.0
250380,4803.78,23634.0,17641.6,0.0
250391,7568.85,27558.0,10241.0,0.0
250422,7264.8,12075.0,40130.98,18426.2
250540,5871.18,33967.0,2607.0,0.0
250586,8827.23,0.0,47817.04,21699.9
250609,3244.82,68103.0,6181.0,4792.0
250619,2503.6,47285.0,36599.5,3158.0
250696,5325.39,62470.0,31591.59,17696.6
250711,3979.39,0.0,33152.44,0.0
250854,7308.43,31115.0,33857.87,18222.1
250921,19454.41,59853.0,52628.27,24816.7
251012,14944.84,0.0,21065.95,15542.7
251020,3433.82,85367.0,0.0,0.0
251023,4016.54,0.0,35656.24,27192.7
251081,2878.77,79189.0,758.0,0.0
251095,7082.83,53310.0,43430.57,20444.0
251116,4766.65,70432.0,148.82999999999998,0.0
251195,13931.35,37695.0,53019.25,23720.5
251211,13369.44,50800.0,16839.0,6058.0
251223,6652.47,34886.0,14229.12,22661.2
251324,4777.12,0.0,39397.22,7508.8
251432,7613.05,24982.0,37477.37,8173.8
251436,5714.25,0.0,34324.89,0.0
251521,7048.38,24030.0,6672.0,0.0
251641,22500.88,0.0,26725.82,5874.0
251779,13246.57,36898.0,41382.59,9036.4
251874,10442.65,17269.0,37023.59,6532.2
251950,23675.03,46268.0,25861.97,18140.5
252082,7229.33,60345.0,34194.93,9555.7
252110,7920.11,89284.0,29165.35,44273.8
252135,7350.18,0.0,0.0,0.0
252136,14428.87,0.0,38389.54,11459.0
252147,5384.02,30514.0,9302.0,0.0
252165,5757.44,88997.0,0.0,0.0
252271,17497.52,0.0,48998.46,0.0
252341,4967.54,28524.0,37606.0,4808.9
252419,5029.3,40113.0,41072.75,31454.5
252450,6863.12,25352.0,39423.61,18075.1
252472,3808.12,94903.0,0.0,0.0
252476,3398.01,0.0,45345.25,16571.8
252531,8750.71,25806.0,0.0,0.0
252563,6568.76,25876.0,7007.74,5812.1
252628,8663.36,67763.0,0.0,0.0
252679,7693.12,54665.0,11433.0,5110.0
252782,7194.23,0.0,35890.34,8372.0
252954,19512.0,0.0,47659.2,0.0
253046,7218.38,45356.0,43283.57,8365.7
253056,5908.75,71401.0,0.0,0.0
253082,7737.27,50296.0,0.0,0.0
253098,4468.22,0.0,50464.01,8707.0
253210,8545.61,35456.0,32859.29,18880.0
253282,3314.55,63583.0,22492.57,0.0
253283,10169.37,0.0,10432.67,9302.4
253412,2551.23,79751.0,0.0,0.0
253466,12836.01,0.0,22864.52,8365.0
253528,8002.31,0.0,15953.59,8452.0
253601,6289.95,24477.0,51367.99,6921.0
253609,14696.64,45345.0,39579.52,21846.2
253619,5800.19,0.0,35849.2,2212.0
253635,8016.75,82828.0,52621.86,0.0
253689,7756.17,21326.0,30028.78,0.0
253825,2305.24,0.0,39077.42,11045.0
253852,4746.69,15169.0,32483.22,21861.4
254097,10656.88,72540.0,8490.0,4742.0
254161,3167.89,61638.0,0.0,0.0
254230,12948.4,30763.0,46642.58,12976.8
254361,22207.83,40450.0,26388.39,5876.0
254371,5563.77,35398.0,44128.82,6339.0
254372,23981.54,84365.0,44466.92,11887.0
254428,5867.13,27880.0,12703.0,0.0
254546,2442.22,0.0,31441.66,6942.6
254567,25830.91,73760.0,11047.0,0.0
254575,4572.04,0.0,36719.99,18897.5
254579,2552.23,35149.0,42509.44,4204.0
254667,8444.84,76352.0,52063.71,0.0
254683,5067.64,61067.0,47168.96,12165.4
254745,25997.75,62262.0,9009.0,0.0
254853,5801.13,48927.0,26232.17,3366.0
254860,5528.21,36088.0,37455.48,0.0
254940,2426.96,0.0,41877.37,24681.0
255019,2417.76,0.0,0.0,0.0
255028,17995.87,80991.0,8211.97,0.0
255032,4845.0,0.0,11399.54,8485.4
255087,14429.89,0.0,40171.66,12800.8
255108,5989.77,66839.0,26264.12,13535.5
255183,7639.67,34075.0,0.0,0.0
255215,10127.77,23053.0,41465.53,6982.5
255267,14517.44,74871.0,53533.84,0.0
255320,33473.35,33190.0,47957.24,18717.8
255333,8044.87,71391.0,33911.32,6302.3
255425,11628.73,97830.0,44184.41,9720.0
255475,3686.72,0.0,74711.32,10403.0
255509,2722.41,58620.0,46565.67,15968.0
255546,2063.39,0.0,42599.18,12789.9
255623,6969.88,27604.0,0.0,0.0
255653,8509.85,26057.0,32867.88,12255.0
255718,4792.81,24395.0,51757.17,8882.1
255740,5586.89,94161.0,17618.6,10356.0
255767,3744.58,0.0,804.0,0.0
255818,9350.87,0.0,8583.83,0.0
255836,4971.35,98784.0,81036.64,19136.0
255951,8078.53,0.0,27093.34,4955.0
255994,2661.73,24152.0,13536.0,10353.0
256003,13494.76,0.0,50038.23,9427.8
256013,3369.71,39754.0,28466.99,34412.9
256135,4838.88,0.0,38255.49,4260.0
256147,3958.0,0.0,48697.08,4864.0
256188,4270.03,0.0,14013.0,2851.0
256189,4389.28,26676.0,0.0,0.0
256198,5531.72,50097.0,9138.0,0.0
256323,4669.23,76157.0,39256.73,15377.3
