Loyalty#,Income,Days_in_prog,Location_cluster
349278,74089.0,430.0,6
349342,32653.0,1589.0,1
349447,0.0,245.0,2
349470,84539.0,293.0,4
349490,11828.0,1261.0,4
349539,33832.0,2196.0,4
349577,64311.0,1018.0,4
349638,16476.0,2059.0,2
349670,60689.0,2395.0,2
349695,70277.0,31.0,2
349730,28334.0,1626.0,1
349767,74888.0,659.0,0
349838,0.0,1991.0,4
350001,0.0,1338.0,5
350059,0.0,242.0,5
350238,25036.0,1298.0,4
350269,79090.0,587.0,5
350271,0.0,398.0,5
350486,49889.0,18.0,3
350587,24164.0,2151.0,3
350631,99241.0,1549.0,4
350675,59438.0,2233.0,0
350692,84824.0,763.0,1
350863,97131.0,607.0,1
350901,0.0,438.0,4
350910,0.0,280.0,4
350979,22346.0,2009.0,0
351029,74092.0,991.0,2
351138,61029.0,1618.0,0
351145,37256.0,1254.0,2
351238,49529.0,1513.0,4
351292,76731.0,201.0,1
351296,99875.0,600.0,4
351367,0.0,2385.0,0
351389,77609.0,1841.0,1
351461,67523.0,267.0,2
351500,72685.0,2296.0,2
351513,22886.0,2227.0,4
351551,0.0,329.0,1
351615,0.0,1309.0,2
351753,13528.0,386.0,1
351889,57107.0,1600.0,1
351897,11885.0,616.0,1
351937,88105.0,350.0,0
351966,28919.0,242.0,2
352005,18052.0,869.0,1
352026,61846.0,244.0,1
352034,39886.0,244.0,0
352053,89384.0,1519.0,4
352068,69600.0,1696.0,4
352078,55992.0,2253.0,2
352092,85483.0,587.0,4
352101,48567.0,1825.0,1
352170,0.0,804.0,4
352216,22881.0,118.0,3
352242,70263.0,2058.0,2
352280,86863.0,521.0,5
352306,58452.0,420.0,2
352337,52220.0,1719.0,5
352377,21073.0,1755.0,5
352424,20836.0,2377.0,5
352490,12459.0,816.0,5
352501,66245.0,1750.0,0
352581,26277.0,244.0,2
352582,67099.0,269.0,1
352617,78108.0,2346.0,5
352653,91474.0,868.0,5
352702,27739.0,1607.0,4
352734,26876.0,243.0,2
352747,42148.0,407.0,1
352809,37511.0,268.0,2
352834,19065.0,515.0,1
352916,16701.0,1211.0,1
353032,0.0,1282.0,2
353076,0.0,186.0,4
353096,18608.0,1570.0,1
353128,69921.0,2286.0,2
353308,44019.0,246.0,0
353369,51504.0,98.0,4
353396,57483.0,825.0,4
353455,22022.0,1716.0,1
353486,34112.0,2368.0,3
353535,61953.0,522.0,5
353614,46338.0,245.0,2
353648,0.0,295.0,2
353786,0.0,399.0,4
354002,26876.0,692.0,0
354084,0.0,1977.0,5
354150,57925.0,511.0,0
354176,10312.0,1030.0,1
354206,31678.0,40.0,2
354295,31670.0,1332.0,4
354438,0.0,120.0,4
354442,63935.0,706.0,2
354461,79751.0,1294.0,2
354464,25147.0,1258.0,2
354477,0.0,957.0,5
354483,28327.0,1211.0,2
354547,0.0,2336.0,2
354730,0.0,1167.0,3
355039,50825.0,535.0,4
355102,0.0,339.0,2
355126,40994.0,1024.0,2
355184,0.0,1839.0,4
355298,57693.0,2416.0,4
355331,0.0,2002.0,0
355491,39492.0,290.0,3
355512,0.0,94.0,2
355515,29505.0,2130.0,0
355578,33992.0,351.0,4
355628,26222.0,2261.0,3
355669,0.0,1094.0,1
355707,21841.0,381.0,1
355724,52674.0,92.0,2
355750,0.0,901.0,4
355775,89703.0,1923.0,4
355781,0.0,245.0,1
355795,33806.0,832.0,2
355839,24518.0,107.0,2
355906,62134.0,2155.0,0
355908,64495.0,1696.0,5
355994,21052.0,1551.0,1
355995,45867.0,2057.0,0
356237,0.0,288.0,2
356240,63009.0,368.0,1
356460,17622.0,283.0,1
356507,24744.0,1030.0,1
356558,0.0,2102.0,3
356561,34161.0,881.0,7
356578,92296.0,277.0,1
356613,40571.0,641.0,0
356618,28792.0,1758.0,7
356708,18577.0,438.0,4
356712,25746.0,1909.0,4
356812,0.0,2050.0,2
356828,14973.0,899.0,6
356955,58544.0,1575.0,1
356980,44230.0,2357.0,1
357059,51066.0,266.0,1
357138,80780.0,2129.0,1
357149,0.0,957.0,4
357161,0.0,1618.0,4
357166,33716.0,661.0,1
357173,0.0,1877.0,0
357199,72208.0,640.0,1
357298,16113.0,1177.0,1
357375,27228.0,965.0,2
357381,0.0,1766.0,4
357466,0.0,1909.0,4
357549,60817.0,100.0,2
357567,0.0,1842.0,0
357574,41958.0,1800.0,0
357589,83365.0,1446.0,4
357901,95058.0,252.0,4
357903,72335.0,56.0,1
357971,73809.0,2213.0,0
357988,10211.0,267.0,2
358012,57052.0,296.0,4
358020,25703.0,1912.0,2
358039,0.0,185.0,2
358054,0.0,244.0,0
358151,0.0,443.0,2
358201,0.0,756.0,2
358255,52823.0,2349.0,2
358375,19683.0,2280.0,1
358384,0.0,1678.0,1
358513,56398.0,2287.0,1
358586,96748.0,139.0,0
358792,0.0,1725.0,5
358794,0.0,1552.0,4
358900,25134.0,922.0,4
358948,99583.0,245.0,2
358968,0.0,520.0,0
358979,23376.0,2283.0,4
358997,25048.0,147.0,4
359011,39018.0,1016.0,4
359029,0.0,359.0,4
359091,74015.0,608.0,0
359133,74286.0,301.0,2
359138,59847.0,19.0,1
359188,85721.0,113.0,4
359275,51643.0,2136.0,0
359360,25147.0,1624.0,3
359446,0.0,1633.0,2
359466,12904.0,599.0,4
359575,0.0,938.0,4
359693,12811.0,1880.0,6
359816,31364.0,1104.0,1
360017,92374.0,1436.0,1
360031,0.0,230.0,1
360240,33415.0,338.0,2
360256,56980.0,517.0,1
360435,64460.0,931.0,1
360446,66947.0,1421.0,4
360472,20993.0,2198.0,4
360485,26436.0,47.0,4
360537,87485.0,1970.0,3
360730,45743.0,769.0,3
360732,70412.0,117.0,2
360744,28432.0,244.0,1
360805,22081.0,1408.0,1
360868,75272.0,218.0,4
360902,64801.0,687.0,3
360942,27972.0,2099.0,1
360981,22537.0,204.0,4
361109,59183.0,2330.0,3
361237,35091.0,906.0,5
361266,0.0,624.0,1
361434,78115.0,818.0,2
361439,93721.0,1553.0,2
361680,43579.0,442.0,3
361707,0.0,1194.0,2
361710,0.0,242.0,5
361816,22571.0,1745.0,2
361827,75740.0,952.0,1
361892,70082.0,1758.0,2
361944,80409.0,245.0,0
362055,0.0,1725.0,5
362134,41701.0,205.0,0
362165,87123.0,764.0,3
362167,28937.0,2216.0,5
362201,0.0,1410.0,0
362293,22926.0,1367.0,1
362471,57591.0,1730.0,1
362541,0.0,1887.0,2
362586,78596.0,2089.0,4
362642,43259.0,1386.0,1
362680,0.0,1772.0,2
362736,0.0,2263.0,4
362742,45302.0,540.0,2
362823,13870.0,139.0,2
362841,63800.0,674.0,2
362855,94731.0,792.0,1
362925,56680.0,261.0,0
363178,16891.0,243.0,4
363199,58577.0,435.0,4
363314,93303.0,2412.0,4
363483,96021.0,19.0,1
363513,69746.0,190.0,0
363743,81872.0,2098.0,1
363774,57099.0,2053.0,5
363780,0.0,188.0,2
363864,19589.0,488.0,2
363866,28142.0,239.0,3
363925,0.0,398.0,5
363967,0.0,246.0,1
363983,0.0,92.0,1
364049,57335.0,2084.0,2
364067,55790.0,2312.0,1
364137,46503.0,2265.0,3
364153,28582.0,1455.0,4
364247,54010.0,242.0,3
364264,57449.0,1033.0,1
364356,72421.0,291.0,0
364372,99189.0,2417.0,2
364596,73049.0,244.0,4
364710,25167.0,270.0,4
364895,0.0,1565.0,5
364908,28859.0,1130.0,5
364931,51962.0,691.0,2
365138,46988.0,260.0,0
365156,0.0,192.0,4
365208,53690.0,63.0,1
365346,0.0,1331.0,4
365404,0.0,1969.0,1
365413,25378.0,483.0,5
365421,42297.0,662.0,1
365451,19132.0,1560.0,2
365468,0.0,644.0,1
365515,44986.0,2187.0,1
365557,27961.0,1567.0,4
365596,0.0,280.0,1
365619,17101.0,1628.0,1
365635,69263.0,2369.0,5
365642,63422.0,1183.0,1
365761,0.0,996.0,4
365816,26802.0,875.0,1
365863,37534.0,1887.0,5
365887,0.0,219.0,1
366049,19098.0,260.0,2
366116,85221.0,800.0,2
366133,0.0,782.0,1
366161,35830.0,330.0,3
366250,0.0,231.0,4
366263,46855.0,1070.0,1
366467,40964.0,1460.0,4
366487,0.0,1397.0,2
366500,21921.0,837.0,5
366537,0.0,1005.0,2
366540,79494.0,277.0,5
366576,0.0,192.0,2
366599,96610.0,271.0,1
366654,0.0,1691.0,4
366687,22022.0,171.0,2
366719,47824.0,534.0,4
366727,49561.0,374.0,4
366744,25239.0,2306.0,2
366894,92472.0,1380.0,2
366911,0.0,2240.0,1
366932,10180.0,488.0,1
366977,0.0,298.0,2
367006,0.0,26.0,1
367338,56550.0,1369.0,4
367492,0.0,474.0,1
367511,94508.0,1030.0,2
367547,0.0,845.0,2
367562,37876.0,1875.0,4
367617,22283.0,438.0,4
367680,20978.0,1374.0,1
367685,0.0,113.0,2
367697,94527.0,1185.0,4
367751,0.0,2226.0,2
367774,84863.0,2072.0,4
367782,90607.0,242.0,2
367811,36631.0,208.0,2
367961,0.0,2029.0,4
368027,14909.0,1281.0,4
368045,47482.0,1505.0,2
368062,80213.0,243.0,4
368073,19447.0,643.0,4
368118,53055.0,369.0,4
368122,0.0,155.0,2
368292,0.0,92.0,5
368330,0.0,1698.0,2
368391,53330.0,313.0,4
368435,57107.0,244.0,7
368523,92783.0,365.0,2
368549,0.0,1862.0,1
368566,25358.0,1732.0,0
368591,26057.0,1593.0,2
368669,50985.0,36.0,2
368675,0.0,155.0,1
368713,46135.0,54.0,1
368772,57933.0,247.0,1
368830,0.0,243.0,2
368878,69186.0,179.0,4
368981,27500.0,1811.0,2
369000,50755.0,1673.0,2
369035,44428.0,1374.0,5
369084,0.0,260.0,5
369091,28463.0,1950.0,2
369121,25820.0,1431.0,1
369141,39482.0,2296.0,1
369188,30969.0,2377.0,4
369229,84581.0,1807.0,2
369242,11828.0,1011.0,6
369361,0.0,1784.0,0
369388,26790.0,59.0,1
369392,31421.0,994.0,2
369416,81565.0,529.0,2
369458,22726.0,988.0,2
369569,0.0,1991.0,3
369603,52774.0,1926.0,3
369638,40833.0,140.0,1
369646,14973.0,632.0,5
369658,75838.0,2072.0,2
369682,0.0,1789.0,1
369715,85721.0,270.0,0
369739,51032.0,1134.0,2
369795,36635.0,380.0,2
369841,87421.0,1467.0,2
369853,0.0,337.0,4
369867,55274.0,201.0,1
369943,42297.0,1762.0,2
370014,0.0,1358.0,0
370066,0.0,898.0,1
370090,44619.0,1295.0,4
370093,82108.0,1787.0,0
370300,88340.0,2182.0,5
370405,43416.0,2314.0,3
370443,0.0,1495.0,2
370450,20920.0,2250.0,0
370486,18024.0,545.0,1
370517,0.0,1611.0,1
370539,21450.0,1842.0,1
370660,28082.0,245.0,2
370744,94230.0,935.0,4
370842,89061.0,1631.0,3
370877,39428.0,1230.0,6
370959,41228.0,138.0,5
370979,43510.0,251.0,2
370990,75648.0,2183.0,2
371065,0.0,1506.0,4
371079,45181.0,1567.0,2
371148,0.0,31.0,3
371152,24976.0,2123.0,2
371159,0.0,1480.0,1
371164,69921.0,1332.0,3
371191,26802.0,749.0,4
371368,70047.0,407.0,4
371402,35033.0,307.0,2
371422,25404.0,1482.0,1
371511,0.0,249.0,4
371532,0.0,600.0,3
371580,16656.0,2403.0,1
371606,70279.0,2004.0,4
371672,0.0,2206.0,2
371675,68798.0,1001.0,5
371737,42987.0,244.0,7
371739,91416.0,820.0,2
371875,0.0,2329.0,4
371969,23665.0,947.0,1
372069,56146.0,521.0,2
372111,0.0,900.0,2
372169,78275.0,27.0,2
372175,25545.0,1499.0,1
372183,0.0,1937.0,4
372237,0.0,1955.0,1
372261,21497.0,632.0,4
372290,39133.0,1413.0,2
372353,17109.0,2190.0,2
372522,73858.0,771.0,2
372622,61726.0,1904.0,3
372647,45331.0,1291.0,5
372652,21375.0,1790.0,0
372663,89948.0,171.0,3
372737,22520.0,249.0,1
372755,84978.0,168.0,2
372824,25646.0,733.0,4
372865,48534.0,244.0,1
372961,69387.0,417.0,2
373044,44385.0,584.0,3
373118,0.0,1280.0,0
373144,0.0,1695.0,2
373204,71445.0,54.0,2
373242,0.0,418.0,1
373321,11432.0,53.0,1
373374,0.0,1676.0,4
373429,25905.0,8.0,2
373501,18263.0,526.0,3
373554,93884.0,61.0,4
373638,82807.0,1542.0,0
373665,93272.0,242.0,2
373737,21509.0,725.0,0
373771,52507.0,272.0,4
373886,81097.0,883.0,5
373888,0.0,209.0,2
373898,53907.0,1126.0,1
373950,42585.0,1321.0,2
374107,33580.0,778.0,3
374113,60861.0,25.0,2
374117,65828.0,1740.0,2
374266,33881.0,1599.0,2
374275,23923.0,1598.0,2
374293,0.0,121.0,4
374344,98044.0,450.0,4
374345,75648.0,1177.0,0
374401,59886.0,1129.0,1
374421,47482.0,93.0,4
374440,61546.0,1389.0,1
374585,83389.0,2053.0,2
374639,0.0,2235.0,2
374679,81763.0,1123.0,1
374721,43982.0,804.0,1
374736,36305.0,1881.0,2
374850,44980.0,1280.0,1
374881,0.0,1791.0,3
374931,63546.0,2159.0,2
374941,0.0,508.0,1
374967,46587.0,740.0,3
374984,32903.0,2365.0,4
375056,13088.0,243.0,1
375105,31561.0,2044.0,3
375115,0.0,8.0,1
375162,53562.0,243.0,3
375203,72421.0,245.0,1
375265,55836.0,606.0,2
375297,51643.0,1190.0,3
375371,43000.0,22.0,2
375399,36283.0,161.0,2
375430,76731.0,958.0,1
375451,61687.0,228.0,4
375467,45473.0,152.0,2
375511,37435.0,1638.0,4
375540,16181.0,2361.0,2
375597,0.0,754.0,2
375683,72075.0,746.0,4
375694,45128.0,2323.0,2
375722,60244.0,1381.0,2
375757,0.0,1696.0,2
375768,0.0,1751.0,4
375792,56342.0,406.0,1
375814,0.0,2254.0,4
375890,26884.0,1206.0,2
375909,76358.0,1325.0,5
375987,0.0,1119.0,0
376072,90804.0,1539.0,5
376144,97268.0,495.0,1
376299,0.0,1813.0,1
376367,41859.0,191.0,1
376424,22475.0,586.0,4
376484,22784.0,1720.0,4
376572,0.0,1953.0,2
376618,71126.0,1509.0,1
376630,30763.0,1213.0,0
376725,36800.0,2097.0,4
376862,59592.0,1361.0,4
376863,40417.0,2186.0,4
376929,17514.0,34.0,5
376969,40032.0,615.0,3
376983,64706.0,90.0,2
377029,58577.0,1890.0,4
377050,85478.0,2261.0,2
377114,91811.0,2005.0,4
377173,94304.0,1865.0,4
377247,50332.0,1797.0,2
377288,93303.0,1777.0,0
377289,12608.0,1646.0,2
377302,23634.0,245.0,4
377322,41833.0,967.0,5
377364,26713.0,416.0,7
377375,0.0,389.0,0
377444,48245.0,613.0,2
377464,0.0,955.0,1
377471,0.0,251.0,2
377489,0.0,1177.0,0
377642,43671.0,242.0,2
377674,20592.0,1107.0,4
377724,0.0,2150.0,4
377742,0.0,244.0,0
377796,15413.0,243.0,1
377858,0.0,340.0,1
377928,72517.0,105.0,2
377968,14973.0,1697.0,4
378014,0.0,598.0,4
378153,0.0,261.0,4
378181,62074.0,1744.0,2
378267,0.0,2204.0,1
378454,30431.0,2042.0,4
378498,0.0,242.0,2
378793,83800.0,2179.0,4
378827,29406.0,1637.0,4
378857,22081.0,1477.0,5
378920,43478.0,1414.0,1
378968,25634.0,1096.0,3
379038,16233.0,180.0,0
379041,93854.0,208.0,3
379110,0.0,806.0,1
379117,0.0,244.0,1
379120,32437.0,977.0,4
379238,61108.0,1111.0,2
379281,60668.0,501.0,3
379351,0.0,895.0,2
379384,0.0,813.0,2
379414,51692.0,301.0,0
379446,32370.0,426.0,0
379506,18558.0,1687.0,5
379562,37748.0,1759.0,2
379572,51721.0,1085.0,4
379629,41186.0,2109.0,4
379716,0.0,1200.0,1
379752,69959.0,1296.0,4
379836,0.0,893.0,5
379962,72149.0,1619.0,2
380001,90330.0,1920.0,1
380031,62039.0,1625.0,4
380059,37839.0,1932.0,1
380099,0.0,1159.0,4
380110,57564.0,2117.0,0
380183,0.0,1050.0,1
380247,62464.0,2356.0,0
380255,13662.0,873.0,4
380262,37553.0,1608.0,2
380294,27722.0,1469.0,5
380526,23339.0,1335.0,2
380627,80590.0,725.0,4
380709,75203.0,194.0,1
380788,91535.0,721.0,4
380795,52135.0,2398.0,1
380843,95340.0,1315.0,4
380928,75716.0,1591.0,4
380954,91535.0,140.0,2
381065,76157.0,589.0,0
381176,72302.0,243.0,0
381189,37612.0,1330.0,2
381234,0.0,1416.0,5
381284,0.0,159.0,4
381307,20101.0,2355.0,2
381308,0.0,49.0,2
381316,17291.0,1785.0,1
381395,22061.0,742.0,5
381459,48278.0,2267.0,4
381471,67134.0,18.0,4
381472,48866.0,1197.0,4
381496,54737.0,1502.0,1
381539,0.0,207.0,1
381651,21299.0,1268.0,3
381717,86305.0,178.0,1
381748,62326.0,1460.0,4
381786,29177.0,107.0,6
381901,24599.0,2182.0,1
382045,39854.0,1240.0,5
382149,24919.0,1828.0,1
382197,51193.0,243.0,2
382243,0.0,2084.0,2
382252,0.0,832.0,5
382271,41121.0,969.0,1
382464,0.0,1399.0,1
382671,55350.0,909.0,2
382678,37937.0,618.0,2
382738,11904.0,601.0,0
382739,0.0,279.0,4
382748,85132.0,485.0,3
382889,72302.0,303.0,2
382953,0.0,2258.0,2
382971,39034.0,17.0,4
382980,26023.0,1912.0,1
382983,76310.0,21.0,1
383108,44537.0,2397.0,2
383147,15850.0,1139.0,1
383190,87274.0,1348.0,0
383202,36088.0,1743.0,1
383367,39377.0,280.0,4
383391,31213.0,88.0,1
383399,21156.0,1337.0,0
383421,0.0,2246.0,2
383627,17576.0,2044.0,2
383656,65733.0,783.0,1
383701,42406.0,469.0,4
383787,40803.0,1798.0,1
383808,0.0,1122.0,3
383826,31485.0,1453.0,1
383842,68745.0,439.0,4
383891,30817.0,1620.0,2
383898,0.0,277.0,4
383912,72309.0,2301.0,2
383954,53265.0,1805.0,1
383962,21665.0,464.0,5
383969,59648.0,460.0,2
384010,96269.0,277.0,0
384090,0.0,1489.0,1
384146,22974.0,244.0,5
384269,50549.0,1228.0,6
384286,0.0,667.0,0
384296,69417.0,663.0,5
384328,0.0,664.0,5
384336,41832.0,1151.0,1
384356,79898.0,189.0,5
384409,14909.0,140.0,0
384412,96306.0,244.0,4
384543,14985.0,1129.0,1
384548,72191.0,187.0,2
384599,26488.0,1518.0,0
384602,0.0,757.0,1
384686,0.0,2338.0,2
384737,29318.0,243.0,2
384744,81285.0,1285.0,4
384750,91580.0,1623.0,2
384818,24030.0,297.0,3
384825,75648.0,2327.0,0
384905,0.0,243.0,4
384907,72302.0,1066.0,5
384920,85522.0,2123.0,1
384928,77642.0,1331.0,2
384986,92834.0,1445.0,5
385092,74298.0,315.0,2
385131,0.0,2037.0,6
385190,13528.0,2332.0,4
385235,0.0,1894.0,1
385358,53863.0,1341.0,1
385593,0.0,1601.0,2
385638,89196.0,243.0,3
385718,64706.0,1593.0,4
385747,76381.0,26.0,0
385861,50537.0,114.0,3
385864,0.0,2363.0,4
385912,47725.0,1850.0,1
386037,83460.0,860.0,1
386082,41662.0,245.0,5
386298,37876.0,200.0,4
386342,43946.0,1631.0,2
386363,55702.0,1958.0,1
386446,46043.0,119.0,3
386607,57883.0,2026.0,2
386649,49182.0,1243.0,4
386790,58557.0,1530.0,4
386825,0.0,627.0,0
386926,61225.0,1732.0,1
386936,85067.0,139.0,1
386979,0.0,243.0,4
386986,25134.0,2333.0,2
387121,26848.0,1247.0,4
387129,0.0,2029.0,2
387203,14985.0,533.0,2
387214,58842.0,308.0,1
387307,0.0,310.0,1
387455,41372.0,1120.0,2
387506,0.0,836.0,0
387523,98451.0,2413.0,1
387553,55005.0,350.0,2
387568,37138.0,2159.0,1
387570,48567.0,1740.0,2
387584,0.0,1892.0,2
387648,39783.0,1101.0,5
387650,0.0,1041.0,2
387695,0.0,1184.0,4
387705,17220.0,2070.0,4
387721,0.0,1815.0,0
387834,62989.0,177.0,2
387880,46182.0,1417.0,2
387971,91653.0,1978.0,1
388046,76184.0,588.0,0
388140,0.0,1900.0,6
388156,51789.0,1337.0,2
388292,0.0,1950.0,1
388448,57760.0,1472.0,1
388478,79192.0,522.0,4
388624,37840.0,589.0,4
388639,0.0,1866.0,1
388777,46370.0,886.0,1
388985,32169.0,944.0,1
389081,85297.0,243.0,2
389146,31071.0,1367.0,2
389225,33879.0,2026.0,5
389387,26876.0,388.0,0
389429,14030.0,871.0,2
389430,0.0,243.0,5
389488,21636.0,505.0,7
389551,29730.0,1927.0,4
389565,66429.0,1243.0,4
389583,80928.0,281.0,7
389706,0.0,1660.0,1
389741,62902.0,513.0,1
389804,0.0,2061.0,5
389812,20943.0,392.0,1
389928,0.0,1638.0,1
389995,0.0,2081.0,2
389996,67511.0,967.0,2
390022,82664.0,245.0,4
390117,0.0,1136.0,0
390190,96306.0,588.0,2
390203,0.0,2251.0,2
390209,50180.0,2016.0,0
390297,82753.0,176.0,1
390343,70263.0,989.0,1
390350,0.0,2309.0,4
390377,0.0,1522.0,1
390434,28804.0,826.0,1
390435,46998.0,597.0,1
390480,64559.0,235.0,0
390546,52979.0,646.0,2
390562,74270.0,169.0,4
390651,21195.0,702.0,1
390719,51523.0,237.0,2
390874,38500.0,174.0,1
390880,74028.0,1221.0,2
390911,25866.0,740.0,0
390924,12062.0,243.0,2
390974,83220.0,1718.0,4
390980,25998.0,1256.0,4
391034,42987.0,2156.0,1
391091,0.0,411.0,1
391106,47669.0,1762.0,2
391313,36088.0,372.0,5
391357,28909.0,245.0,2
391397,67282.0,1154.0,5
391402,51737.0,561.0,1
391509,29133.0,842.0,4
391542,57925.0,1189.0,4
391557,60475.0,205.0,1
391564,41968.0,2138.0,1
391611,0.0,672.0,3
391673,34337.0,2199.0,2
391761,0.0,680.0,1
391861,54483.0,643.0,5
391900,0.0,434.0,3
391927,54094.0,953.0,2
391939,0.0,1171.0,0
392098,0.0,777.0,2
392206,0.0,2217.0,2
392235,29875.0,1987.0,2
392335,74243.0,1567.0,2
392402,61417.0,2336.0,1
392430,29084.0,1171.0,1
392558,39161.0,86.0,2
392575,67627.0,1949.0,2
392582,63243.0,1338.0,1
392619,0.0,1790.0,1
392682,0.0,452.0,2
392713,50332.0,123.0,1
392774,0.0,1429.0,5
392781,0.0,303.0,1
392785,62366.0,1236.0,4
392802,99612.0,1169.0,3
392953,0.0,432.0,2
392989,41449.0,91.0,2
393101,19637.0,143.0,1
393130,45257.0,72.0,1
393206,54702.0,1636.0,2
393309,63354.0,1494.0,1
393329,0.0,93.0,7
393380,18643.0,1264.0,0
393403,0.0,1247.0,4
393565,33243.0,2088.0,1
393604,54668.0,387.0,5
393806,0.0,2409.0,1
393853,62534.0,2134.0,2
393888,26784.0,2358.0,4
393975,78879.0,412.0,1
394078,33566.0,1051.0,2
394167,0.0,1583.0,2
394195,0.0,1154.0,2
394196,31475.0,168.0,1
394200,25680.0,245.0,4
394213,32365.0,647.0,1
394248,0.0,2208.0,1
394321,0.0,1575.0,4
394363,0.0,127.0,3
394454,94903.0,1487.0,2
394569,46503.0,245.0,5
394715,0.0,2415.0,1
394806,0.0,2321.0,1
394812,24248.0,2091.0,2
394927,69588.0,357.0,4
394941,33514.0,868.0,2
394946,0.0,243.0,4
394979,77104.0,2421.0,0
395026,0.0,1541.0,1
395121,72006.0,1164.0,1
395168,0.0,509.0,3
395189,92589.0,243.0,3
395300,21119.0,484.0,4
395324,0.0,1720.0,4
395384,66839.0,592.0,1
395446,69736.0,196.0,2
395460,0.0,1825.0,5
395511,52679.0,457.0,5
395512,38692.0,242.0,2
395525,0.0,2203.0,4
395622,0.0,1283.0,2
395639,13542.0,1269.0,4
395871,24182.0,344.0,2
395887,82399.0,1238.0,6
395912,31409.0,1176.0,3
395962,0.0,193.0,0
396018,0.0,1557.0,3
396048,0.0,128.0,1
396155,0.0,2134.0,5
396267,77077.0,1980.0,4
396446,0.0,2057.0,2
396471,45106.0,1832.0,1
396726,0.0,643.0,2
396863,41854.0,872.0,1
396867,0.0,150.0,1
396920,0.0,954.0,1
396984,36791.0,1626.0,3
396996,41408.0,2029.0,0
396997,28304.0,2268.0,1
396998,66825.0,646.0,4
397053,99428.0,1190.0,1
397065,21514.0,576.0,1
397099,0.0,90.0,4
397104,42536.0,2388.0,1
397141,0.0,1943.0,2
397242,22849.0,1639.0,5
397248,89781.0,2028.0,3
397272,85210.0,52.0,4
397376,0.0,37.0,2
397377,42240.0,920.0,5
397480,67117.0,1996.0,4
397518,60334.0,242.0,0
397533,0.0,2322.0,1
397706,0.0,1833.0,1
397787,56334.0,243.0,6
397817,37256.0,1737.0,4
397820,0.0,834.0,1
397848,0.0,244.0,4
397891,92296.0,442.0,5
397934,81872.0,501.0,3
397947,63326.0,2096.0,2
397962,82655.0,490.0,5
398074,16233.0,950.0,4
398086,38113.0,1821.0,0
398305,0.0,285.0,4
398351,80807.0,867.0,4
398506,0.0,1747.0,1
398535,0.0,244.0,4
398586,26335.0,1993.0,2
398603,73601.0,726.0,1
398611,0.0,1798.0,2
398655,37876.0,273.0,3
398819,26320.0,991.0,2
398839,27587.0,1347.0,4
398846,0.0,510.0,0
398924,25285.0,1330.0,4
398965,14072.0,766.0,1
399065,27681.0,2419.0,2
399101,57693.0,832.0,4
399214,0.0,1018.0,1
399251,0.0,1933.0,5
399372,29695.0,2168.0,4
399379,0.0,2243.0,1
399397,0.0,2175.0,4
399417,79153.0,2430.0,2
399418,21277.0,1559.0,3
399514,53984.0,245.0,5
399555,44891.0,272.0,0
399575,68331.0,1013.0,7
399666,0.0,448.0,2
399670,26790.0,1976.0,1
399678,24992.0,2434.0,2
399704,11885.0,577.0,2
399917,58557.0,2274.0,6
399943,53105.0,1700.0,4
399973,26255.0,1905.0,2
399982,0.0,2035.0,2
400030,53957.0,2125.0,3
400079,66676.0,662.0,1
400181,86599.0,154.0,4
400224,10105.0,1431.0,1
400265,0.0,746.0,4
400272,37937.0,411.0,2
400313,65436.0,1333.0,1
400392,24664.0,962.0,1
400404,0.0,635.0,5
400470,0.0,1455.0,5
400478,80521.0,159.0,0
400486,26876.0,1296.0,2
400513,20009.0,2243.0,4
400600,45856.0,269.0,4
400702,95427.0,652.0,4
400802,70699.0,1572.0,5
400844,0.0,396.0,4
400873,22398.0,226.0,5
400958,0.0,1096.0,0
400979,0.0,1063.0,1
400985,0.0,1754.0,4
401007,88079.0,1418.0,4
401036,85753.0,2346.0,1
401055,90035.0,2089.0,4
401060,20123.0,1225.0,4
401062,0.0,454.0,1
401101,64304.0,1166.0,2
401336,0.0,2124.0,1
401350,80744.0,92.0,5
401422,16450.0,270.0,2
401424,0.0,1307.0,4
401454,0.0,2294.0,4
401645,12081.0,1549.0,4
401710,36301.0,1787.0,2
401722,0.0,1505.0,6
401760,74142.0,998.0,2
401766,18608.0,1429.0,2
401769,34095.0,966.0,1
401824,84811.0,1691.0,5
401834,76474.0,1025.0,2
401857,22926.0,643.0,2
401858,0.0,243.0,1
401859,0.0,1628.0,4
401943,91071.0,2267.0,4
401956,0.0,667.0,2
402034,0.0,700.0,1
402052,0.0,1513.0,4
402082,23540.0,2145.0,1
402136,86901.0,243.0,4
402177,0.0,65.0,4
402251,97361.0,451.0,1
402332,54500.0,2051.0,5
402390,28142.0,72.0,4
402624,0.0,23.0,2
402638,13688.0,431.0,4
402697,73643.0,450.0,4
402706,0.0,1641.0,4
402918,92296.0,41.0,4
402964,33321.0,2092.0,5
402966,0.0,506.0,5
403052,36706.0,220.0,1
403118,53437.0,1284.0,1
403185,46897.0,510.0,2
403258,0.0,6.0,1
403282,15323.0,457.0,4
403361,52361.0,432.0,2
403463,57693.0,73.0,0
403473,43630.0,1612.0,2
403500,0.0,1835.0,1
403507,56455.0,1480.0,2
403529,37697.0,366.0,3
403675,71644.0,2141.0,1
403764,63009.0,155.0,5
403856,0.0,291.0,0
403893,0.0,1484.0,1
